"","REF_AREA","Reference.area","TIME_PERIOD","value_AFF","value_MQ","value_Total","value_Transport","value_Fishing","value_Watertransport","value_Petroleum","value_Coal","value_Metal","value_Miningsupport","value_Othermining","pct_chg_AFF","pct_chg_MQ","pct_chg_Total","pct_chg_Transport","pct_chg_Fishing","pct_chg_Watertransport","pct_chg_Petroleum","pct_chg_Coal","pct_chg_Metal","pct_chg_Miningsupport","pct_chg_Othermining"
"1","ALB","Albania",1996,121742.51,3796.528,312817.275,7659.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","ALB","Albania",1997,104510.744,3703.712,304714.179,8846.686,NA,NA,NA,NA,NA,NA,NA,-14.1542719958706,-2.44476005444974,-2.5903607785088,15.4935523928784,NA,NA,NA,NA,NA,NA,NA
"3","ALB","Albania",1998,110780.834,3533.685,339154.282,14342.822,NA,NA,NA,NA,NA,NA,NA,5.99946929858235,-4.59071871679008,11.3024287589847,62.1264957295873,NA,NA,NA,NA,NA,NA,NA
"4","ALB","Albania",1999,114974.466,4524.728,396081.873,16317.897,NA,NA,NA,NA,NA,NA,NA,3.7855212391703,28.0455954619611,16.7851606249217,13.7704769675033,NA,NA,NA,NA,NA,NA,NA
"5","ALB","Albania",2000,122870.742,5010.741,442126.723,15825.363,NA,NA,NA,NA,NA,NA,NA,6.86785185851613,10.7412644472773,11.6250838876436,-3.01836688882153,NA,NA,NA,NA,NA,NA,NA
"6","ALB","Albania",2001,127994.138,5624.696,503693.04,20180.801,NA,NA,NA,NA,NA,NA,NA,4.16974449458441,12.2527785810522,13.9250386364906,27.5218837002349,NA,NA,NA,NA,NA,NA,NA
"7","ALB","Albania",2002,134462.428,5127.947,542777.55,19086.694,NA,NA,NA,NA,NA,NA,NA,5.053583000809,-8.83157063066164,7.75958905447653,-5.42152415060235,NA,NA,NA,NA,NA,NA,NA
"8","ALB","Albania",2003,148954.572,4688.951,596038.225,17275.726,NA,NA,NA,NA,NA,NA,NA,10.7778389960354,-8.56085291053125,9.81261568390217,-9.48811774317753,NA,NA,NA,NA,NA,NA,NA
"9","ALB","Albania",2004,151495.688,6238.593,647538.548,21188.589,NA,NA,NA,NA,NA,NA,NA,1.70596710519232,33.0487991877074,8.64043962952208,22.6494851793783,NA,NA,NA,NA,NA,NA,NA
"10","ALB","Albania",2005,151546.634,11202.361,703494.244,25190.162,NA,NA,NA,NA,NA,NA,NA,0.0336286799133163,79.5655045937442,8.64129188491185,18.8855095542228,NA,NA,NA,NA,NA,NA,NA
"11","ALB","Albania",2006,154547.355,11345.245,755264.834,28318.688,NA,NA,NA,NA,NA,NA,NA,1.98006443349974,1.27548112402377,7.35906376513296,12.4196343000891,NA,NA,NA,NA,NA,NA,NA
"12","ALB","Albania",2007,165622.988,14333.511,841299.32,33391.082,NA,NA,NA,NA,NA,NA,NA,7.1664979319769,26.339369489156,11.391300392519,17.9118255761001,NA,NA,NA,NA,NA,NA,NA
"13","ALB","Albania",2008,181954.359,19257.318,936917.346,36220.127,NA,NA,NA,NA,NA,NA,NA,9.86057020055693,34.3517160589614,11.3655180417833,8.47245680747931,NA,NA,NA,NA,NA,NA,NA
"14","ALB","Albania",2009,192117.287,15814.896,989796.273,41188.023,NA,NA,NA,NA,NA,NA,NA,5.58542705756228,-17.875916054354,5.64392656681586,13.7158436799518,NA,NA,NA,NA,NA,NA,NA
"15","ALB","Albania",2010,222588.792,29135.896,1077484.546,46973.76,NA,NA,NA,NA,NA,NA,NA,15.8608865843499,84.2307151434951,8.85922440728366,14.0471345274329,NA,NA,NA,NA,NA,NA,NA
"16","ALB","Albania",2011,237061.701,44867.693,1131120.799,53290.053,NA,NA,NA,NA,NA,NA,NA,6.50208344722048,53.9945536598566,4.97791390132848,13.4464283889559,NA,NA,NA,NA,NA,NA,NA
"17","ALB","Albania",2012,250125.958,60194.959,1154746.558,56169.4,NA,NA,NA,NA,NA,NA,NA,5.51091000566136,34.1610298528164,2.08870343652834,5.40316032337217,NA,NA,NA,NA,NA,NA,NA
"18","ALB","Albania",2013,264140.168,66516.443,1177698.413,42569.333,NA,NA,NA,NA,NA,NA,NA,5.60286109928662,10.5016833718584,1.98760973488002,-24.2125908412766,NA,NA,NA,NA,NA,NA,NA
"19","ALB","Albania",2014,278923.537,69784.218,1217843.175,41915.495,NA,NA,NA,NA,NA,NA,NA,5.59678942886112,4.9127326306369,3.40874722737697,-1.53593668005086,NA,NA,NA,NA,NA,NA,NA
"20","ALB","Albania",2015,283709.055,46714.357,1259726.07,43771.457,NA,NA,NA,NA,NA,NA,NA,1.71570963550487,-33.0588515013523,3.43910413588351,4.42786611490572,NA,NA,NA,NA,NA,NA,NA
"21","ALB","Albania",2016,292286.755,36061.851,1291203.203,45166.767,NA,NA,NA,NA,NA,NA,NA,3.02341425091279,-22.8034948656149,2.49872839418175,3.18771659805612,NA,NA,NA,NA,NA,NA,NA
"22","ALB","Albania",2017,294965.748,37173.361,1355126.08,49540.918,NA,NA,NA,NA,NA,NA,NA,0.91656325651842,3.08223224592657,4.95064424030863,9.68444564562258,NA,NA,NA,NA,NA,NA,NA
"23","AUS","Australia",1989,16971,18192,374400,20002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","AUS","Australia",1990,13171,19773,382599,20493,NA,NA,NA,NA,NA,NA,NA,-22.3911378233457,8.69063324538259,2.18990384615385,2.45475452454755,NA,NA,NA,NA,NA,NA,NA
"25","AUS","Australia",1991,12880,19695,388821,20941,NA,NA,NA,NA,NA,NA,NA,-2.20939943815959,-0.394477317554241,1.62624575600041,2.18611233103987,NA,NA,NA,NA,NA,NA,NA
"26","AUS","Australia",1992,14449,20633,411769,21567,NA,NA,NA,NA,NA,NA,NA,12.1816770186335,4.76263010916476,5.90194459661387,2.98935103385703,NA,NA,NA,NA,NA,NA,NA
"27","AUS","Australia",1993,15576,20166,432543,21932,NA,NA,NA,NA,NA,NA,NA,7.79984774032805,-2.26336451315853,5.04506167292827,1.69240042657764,NA,NA,NA,NA,NA,NA,NA
"28","AUS","Australia",1994,14923,21266,455585,24632,NA,NA,NA,NA,NA,NA,NA,-4.19234720082178,5.45472577605871,5.32710042700957,12.3107787707459,NA,NA,NA,NA,NA,NA,NA
"29","AUS","Australia",1995,17873,24127,485832,25747,NA,NA,NA,NA,NA,NA,NA,19.7681431347584,13.453399793097,6.63915624965703,4.52663202338422,NA,NA,NA,NA,NA,NA,NA
"30","AUS","Australia",1996,17977,23991,511524,26863,NA,NA,NA,NA,NA,NA,NA,0.581883287640575,-0.563683839681684,5.28824778935928,4.3344855711345,NA,NA,NA,NA,NA,NA,NA
"31","AUS","Australia",1997,17847,25617,542229,27919,NA,NA,NA,NA,NA,NA,NA,-0.723146242420871,6.77754157809178,6.00265090201046,3.93105758850463,NA,NA,NA,NA,NA,NA,NA
"32","AUS","Australia",1998,18950,25429,572052,30096,NA,NA,NA,NA,NA,NA,NA,6.18031041631647,-0.733887652730609,5.5000746916893,7.79755721909811,NA,NA,NA,NA,NA,NA,NA
"33","AUS","Australia",1999,20612,28068,609853,30911,NA,NA,NA,NA,NA,NA,NA,8.77044854881266,10.377914978961,6.60796570941103,2.70800106326422,NA,NA,NA,NA,NA,NA,NA
"34","AUS","Australia",2000,24737,35467,645828,32255,NA,NA,NA,NA,NA,NA,NA,20.0126140112556,26.3609804759869,5.89896253687364,4.34796674323057,NA,NA,NA,NA,NA,NA,NA
"35","AUS","Australia",2001,29842,36649,692223,34402,NA,NA,NA,NA,NA,NA,NA,20.6371023163682,3.33267544477965,7.18380125977815,6.6563323515734,NA,NA,NA,NA,NA,NA,NA
"36","AUS","Australia",2002,23189,36662,732435,37181,NA,NA,NA,NA,NA,NA,NA,-22.2940821660747,0.03547163633387,5.80911064786926,8.07801871984187,NA,NA,NA,NA,NA,NA,NA
"37","AUS","Australia",2003,26455,34496,788421,40571,NA,NA,NA,NA,NA,NA,NA,14.0842640907327,-5.9080246576837,7.64381822277745,9.11756004410855,NA,NA,NA,NA,NA,NA,NA
"38","AUS","Australia",2004,26707,46516,849891,44810,NA,NA,NA,NA,NA,NA,NA,0.952560952560953,34.8446196660482,7.79659598108117,10.448349806512,NA,NA,NA,NA,NA,NA,NA
"39","AUS","Australia",2005,27299,65987,919824,47079,NA,NA,NA,NA,NA,NA,NA,2.2166473209271,41.8587152807636,8.22846694458466,5.06360187458157,NA,NA,NA,NA,NA,NA,NA
"40","AUS","Australia",2006,24024,77008,1003629,54643,NA,NA,NA,NA,NA,NA,NA,-11.9967764386974,16.7017745919651,9.11098210092366,16.066611440345,NA,NA,NA,NA,NA,NA,NA
"41","AUS","Australia",2007,27628,83781,1089586,58250,NA,NA,NA,NA,NA,NA,NA,15.001665001665,8.79519011011843,8.5646189976575,6.60102849404315,NA,NA,NA,NA,NA,NA,NA
"42","AUS","Australia",2008,29027,115293,1177789,59116,NA,NA,NA,NA,NA,NA,NA,5.06370348921384,37.6123464747377,8.09509299862517,1.48669527896996,NA,NA,NA,NA,NA,NA,NA
"43","AUS","Australia",2009,28753,95986,1213418,61021,NA,NA,NA,NA,NA,NA,NA,-0.943948737382437,-16.7460296809,3.02507494975755,3.22247784017863,NA,NA,NA,NA,NA,NA,NA
"44","AUS","Australia",2010,32520,132029,1324652,65747,NA,NA,NA,NA,NA,NA,NA,13.1012416095712,37.5502677473798,9.166997687524,7.74487471526196,NA,NA,NA,NA,NA,NA,NA
"45","AUS","Australia",2011,34035,134450,1406934,71868,NA,NA,NA,NA,NA,NA,NA,4.65867158671587,1.83368805338221,6.21159368649275,9.30993049112507,NA,NA,NA,NA,NA,NA,NA
"46","AUS","Australia",2012,35135,118276,1439811,75251,NA,NA,NA,NA,NA,NA,NA,3.23196709269869,-12.0297508367423,2.3367833885598,4.70724105304169,NA,NA,NA,NA,NA,NA,NA
"47","AUS","Australia",2013,35519,134035,1494119,75529,NA,NA,NA,NA,NA,NA,NA,1.09292728048954,13.3239203219588,3.77188394865715,0.369430306573999,NA,NA,NA,NA,NA,NA,NA
"48","AUS","Australia",2014,38592,107939,1514482,78340,NA,NA,NA,NA,NA,NA,NA,8.65170753681128,-19.4695415376581,1.36287671865494,3.72174926187292,NA,NA,NA,NA,NA,NA,NA
"49","AUS","Australia",2015,39885,96831,1540448,80200,NA,NA,NA,NA,NA,NA,NA,3.35043532338308,-10.2909976931415,1.71451360927367,2.3742660199132,NA,NA,NA,NA,NA,NA,NA
"50","AUS","Australia",2016,47573,133477,1637630,83149,NA,NA,NA,NA,NA,NA,NA,19.2754168233672,37.8453181315901,6.30868422692619,3.67705735660848,NA,NA,NA,NA,NA,NA,NA
"51","AUS","Australia",2017,45322,150340,1718288,85575,NA,NA,NA,NA,NA,NA,NA,-4.73167553023774,12.6336372558568,4.92528837405275,2.9176538503169,NA,NA,NA,NA,NA,NA,NA
"52","AUS","Australia",2018,41206,191864,1821534,89391,NA,NA,NA,NA,NA,NA,NA,-9.08168218525219,27.6200611946255,6.008655126498,4.4592462751972,NA,NA,NA,NA,NA,NA,NA
"53","AUS","Australia",2019,39876,203552,1858747,88829,NA,NA,NA,NA,NA,NA,NA,-3.22768528855021,6.09181503565025,2.04294841600541,-0.628698638565404,NA,NA,NA,NA,NA,NA,NA
"54","AUS","Australia",2020,48050,224142,1951756,85989,NA,NA,NA,NA,NA,NA,NA,20.4985454910222,10.1153513598491,5.00385474731096,-3.19715408256313,NA,NA,NA,NA,NA,NA,NA
"55","AUS","Australia",2021,62426,316846,2180676,95272,NA,NA,NA,NA,NA,NA,NA,29.9188345473465,41.3594953199311,11.7289251320349,10.7955668748328,NA,NA,NA,NA,NA,NA,NA
"56","AUS","Australia",2022,61044,344351,2406811,113579,NA,NA,NA,NA,NA,NA,NA,-2.21382116425848,8.68087335803513,10.3699495018976,19.2155092786968,NA,NA,NA,NA,NA,NA,NA
"57","AUT","Austria",1995,3812.27,543.52,158820.63,8748.88,5.54,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","AUT","Austria",1996,3618.82,622.62,163219.61,8889.66,5.62,20.38,NA,NA,NA,NA,NA,-5.07440448866423,14.5532823079188,2.76977871199729,1.60912025310669,1.44404332129964,-10.2202643171806,NA,NA,NA,NA,NA
"59","AUT","Austria",1997,3596.1,638.36,168102.79,9190.59,6.37,38.62,NA,NA,NA,NA,NA,-0.62782896082149,2.52802672577174,2.99178511699668,3.38516883660343,13.3451957295374,89.4995093228655,NA,NA,NA,NA,NA
"60","AUT","Austria",1998,3521.17,622.25,175075.99,9956.31,5.6,38.59,NA,NA,NA,NA,NA,-2.08364617224215,-2.52365436430854,4.14817624383271,8.33156522051358,-12.0879120879121,-0.0776799585706733,NA,NA,NA,NA,NA
"61","AUT","Austria",1999,3510.75,650.21,181186.53,10254.89,6.17,37.3,NA,NA,NA,NA,NA,-0.295924366048787,4.49337083165931,3.49022158892262,2.99890220372809,10.1785714285714,-3.34283493132938,NA,NA,NA,NA,NA
"62","AUT","Austria",2000,3518.74,703.5,190624.81,10894.43,5.69,22.71,NA,NA,NA,NA,NA,0.227586697998997,8.19581366020208,5.20915103346811,6.23643939622951,-7.77957860615883,-39.1152815013405,NA,NA,NA,NA,NA
"63","AUT","Austria",2001,3684.32,787.83,197076.6,10910.99,5.94,32.87,NA,NA,NA,NA,NA,4.70566168571706,11.9872068230277,3.38454894722256,0.152004281086752,4.39367311072056,44.7380008806693,NA,NA,NA,NA,NA
"64","AUT","Austria",2002,3543.36,804.71,202353.36,11530.25,5.76,32.56,NA,NA,NA,NA,NA,-3.82594345768012,2.1425942144879,2.67751726993462,5.67556197925211,-3.03030303030304,-0.943109218132021,NA,NA,NA,NA,NA
"65","AUT","Austria",2003,3459.23,822.49,207247.67,11653.73,5.86,33.62,NA,NA,NA,NA,NA,-2.37430009934074,2.20949161809844,2.41869470316679,1.07092213958934,1.73611111111112,3.25552825552824,NA,NA,NA,NA,NA
"66","AUT","Austria",2004,3578.21,910.86,216098.33,12119.34,5.72,33.48,NA,NA,NA,NA,NA,3.43949376017206,10.7442035769432,4.27057153404908,3.99537315520439,-2.38907849829353,-0.416418798334327,NA,NA,NA,NA,NA
"67","AUT","Austria",2005,3199.82,986.35,225888.12,12819.34,7.12,27.61,NA,NA,NA,NA,NA,-10.5748404928721,8.28777199569638,4.53024787373415,5.77589208653276,24.4755244755245,-17.5328554360812,NA,NA,NA,NA,NA
"68","AUT","Austria",2006,3490.26,1054.89,239076.01,13413.36,8.88,16.94,NA,NA,NA,NA,NA,9.07676056778194,6.94885182744463,5.83823974452486,4.63377989818509,24.7191011235955,-38.6454183266932,NA,NA,NA,NA,NA
"69","AUT","Austria",2007,4022.24,981.78,253604.66,14229.3,9.98,20.27,NA,NA,NA,NA,NA,15.2418444471185,-6.93058043966671,6.07700036486304,6.08303959634274,12.3873873873874,19.6576151121606,NA,NA,NA,NA,NA
"70","AUT","Austria",2008,3942.94,1341.55,262414.78,14871.72,11.02,23.69,NA,NA,NA,NA,NA,-1.97153824734476,36.6446658110778,3.4739582466663,4.51476882207839,10.4208416833667,16.8722249629995,NA,NA,NA,NA,NA
"71","AUT","Austria",2009,3303.34,1074.53,256670.97,14472.85,12.37,23.48,NA,NA,NA,NA,NA,-16.2213982459789,-19.9038425701614,-2.18882869326188,-2.6820703993889,12.2504537205082,-0.886449978894052,NA,NA,NA,NA,NA
"72","AUT","Austria",2010,3749.98,1176.13,263633.49,14605.39,13.56,32.15,NA,NA,NA,NA,NA,13.5208607046202,9.45529673438621,2.71262464937113,0.91578369153276,9.62004850444625,36.9250425894378,NA,NA,NA,NA,NA
"73","AUT","Austria",2011,4347.74,1498.06,276404,15294.03,16.24,35.07,NA,NA,NA,NA,NA,15.9403516818756,27.371974186527,4.84403935175308,4.71497166457042,19.76401179941,9.08242612752722,NA,NA,NA,NA,NA
"74","AUT","Austria",2012,4297.2,1510.55,283548.23,15623.91,20.12,26.83,NA,NA,NA,NA,NA,-1.16244301637172,0.833744976836709,2.58470572061185,2.15692005311876,23.8916256157636,-23.4958654120331,NA,NA,NA,NA,NA
"75","AUT","Austria",2013,4064.17,1477.09,288624.22,16113.26,22.19,25.44,NA,NA,NA,NA,NA,-5.42283347295913,-2.2150872198868,1.79016811355161,3.13205849240043,10.2882703777336,-5.18076779724188,NA,NA,NA,NA,NA
"76","AUT","Austria",2014,4000.22,1401.45,297230.17,16778.92,21.79,40.28,NA,NA,NA,NA,NA,-1.57350701373221,-5.12087956725723,2.98171442438199,4.13113175111677,-1.8026137899955,58.3333333333333,NA,NA,NA,NA,NA
"77","AUT","Austria",2015,3889.52,1147.75,307037.68,17415.13,22.7,36.5,NA,NA,NA,NA,NA,-2.76734779587122,-18.1026793677976,3.29963475780403,3.79172199402585,4.176227627352,-9.38430983118173,NA,NA,NA,NA,NA
"78","AUT","Austria",2016,3970.58,968.44,318952.72,17912.56,26.86,48.71,NA,NA,NA,NA,NA,2.08406178654435,-15.6227401437595,3.88064422581619,2.85630942749207,18.3259911894273,33.4520547945205,NA,NA,NA,NA,NA
"79","AUT","Austria",2017,4471.26,1188,329416.81,18581.14,27.3,48.43,NA,NA,NA,NA,NA,12.609744672063,22.6715129486597,3.28076524947021,3.73246481798245,1.63812360387193,-0.574830630260729,NA,NA,NA,NA,NA
"80","AUT","Austria",2018,4355.92,1156.87,344266.93,18979.92,29.72,51.05,NA,NA,NA,NA,NA,-2.57958606746197,-2.62037037037038,4.50800309795969,2.14615464928416,8.86446886446886,5.40986991534173,NA,NA,NA,NA,NA
"81","AUT","Austria",2019,4179.64,1051.82,354912.53,19425.55,33.85,56.4,NA,NA,NA,NA,NA,-4.0469062792705,-9.08053627460302,3.09225170131794,2.34790241476255,13.8963660834455,10.4799216454456,NA,NA,NA,NA,NA
"82","AUT","Austria",2020,4068.2,876.48,341842.08,17557,36.91,14.17,NA,NA,NA,NA,NA,-2.66625833803869,-16.6701526877222,-3.6827243039292,-9.61903266574176,9.03988183161003,-74.8758865248227,NA,NA,NA,NA,NA
"83","AUT","Austria",2021,4938.39,1047.64,362447.11,17632.37,33.19,22.93,NA,NA,NA,NA,NA,21.3900496534094,19.5281124497992,6.02764586501462,0.429287463689691,-10.0785694933622,61.8207480592802,NA,NA,NA,NA,NA
"84","AUT","Austria",2022,6197.55,1575.79,400849.77,20496.15,36.75,74.29,NA,NA,NA,NA,NA,25.4973787003457,50.4133099156198,10.5953831443159,16.2416056378127,10.7261223260018,223.98604448321,NA,NA,NA,NA,NA
"85","BEL","Belgium",1995,2750.3,330.8,189742.8,12218.5,55.7,243.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","BEL","Belgium",1996,2846.4,313.1,192228.5,11726.7,55.4,180.5,NA,NA,NA,NA,NA,3.4941642729884,-5.35066505441354,1.31003653366558,-4.02504399066988,-0.53859964093358,-25.9639048400328,NA,NA,NA,NA,NA
"87","BEL","Belgium",1997,3004.8,344.2,200615.9,12189,61.2,135.8,NA,NA,NA,NA,NA,5.56492411467117,9.93292877674863,4.36324478420213,3.94228555348051,10.4693140794224,-24.7645429362881,NA,NA,NA,NA,NA
"88","BEL","Belgium",1998,2921,337.9,208114.5,13039.4,69,107,NA,NA,NA,NA,NA,-2.78887113951012,-1.83033120278908,3.73778947730464,6.97678234473706,12.7450980392157,-21.2076583210604,NA,NA,NA,NA,NA
"89","BEL","Belgium",1999,2607.8,334.7,216177.4,13250.9,66,153.3,NA,NA,NA,NA,NA,-10.7223553577542,-0.9470257472625,3.87426152430513,1.62200714756814,-4.34782608695652,43.2710280373832,NA,NA,NA,NA,NA
"90","BEL","Belgium",2000,3015,349.4,228625.4,13774.7,59.2,195.5,NA,NA,NA,NA,NA,15.6146943784032,4.39199282939946,5.75823374691341,3.95293904564974,-10.3030303030303,27.5277234181344,NA,NA,NA,NA,NA
"91","BEL","Belgium",2001,2932.4,302.8,236804.2,14262.9,68.7,125.5,NA,NA,NA,NA,NA,-2.7396351575456,-13.3371493989697,3.57738029107878,3.54417882059137,16.0472972972973,-35.8056265984655,NA,NA,NA,NA,NA
"92","BEL","Belgium",2002,2823.1,314.6,244560.7,14043.5,61.5,55.9,NA,NA,NA,NA,NA,-3.72732232983223,3.89696169088508,3.27549089078657,-1.53825659578346,-10.4803493449782,-55.4581673306773,NA,NA,NA,NA,NA
"93","BEL","Belgium",2003,2894.8,322.8,251865.8,14906.6,65.7,98.5,NA,NA,NA,NA,NA,2.5397612553576,2.60648442466624,2.98702939597408,6.14590379891053,6.82926829268293,76.2075134168157,NA,NA,NA,NA,NA
"94","BEL","Belgium",2004,3036.2,308.7,264845.4,15372.3,55.4,308.8,NA,NA,NA,NA,NA,4.88462069918473,-4.36802973977696,5.15337929961116,3.12411951752914,-15.6773211567732,213.502538071066,NA,NA,NA,NA,NA
"95","BEL","Belgium",2005,2606.3,322.7,276828.7,16823.9,56,789.3,NA,NA,NA,NA,NA,-14.1591463012977,4.53514739229025,4.52463965770219,9.44295908875056,1.08303249097473,155.602331606218,NA,NA,NA,NA,NA
"96","BEL","Belgium",2006,2950,365.7,290022.6,17851.2,56.3,728.5,NA,NA,NA,NA,NA,13.1872769826958,13.325069724202,4.7660881982251,6.10619416425442,0.535714285714281,-7.70302799949322,NA,NA,NA,NA,NA
"97","BEL","Belgium",2007,3049.7,330.8,306588.9,18734.1,63.4,701,NA,NA,NA,NA,NA,3.37966101694915,-9.54334153677877,5.71207209369203,4.94588599085774,12.6110124333925,-3.77487989018531,NA,NA,NA,NA,NA
"98","BEL","Belgium",2008,2505.6,341.3,313984,19589,41.5,977.4,NA,NA,NA,NA,NA,-17.841099124504,3.17412333736397,2.41205731844825,4.56333637591345,-34.5425867507886,39.4293865905849,NA,NA,NA,NA,NA
"99","BEL","Belgium",2009,2235.7,254.8,309511.7,19069.3,38.7,379.2,NA,NA,NA,NA,NA,-10.77187100894,-25.3442719015529,-1.42437194251936,-2.65301955178927,-6.74698795180722,-61.2031921424187,NA,NA,NA,NA,NA
"100","BEL","Belgium",2010,2778.4,249.3,324347,19380.9,42.8,707.6,NA,NA,NA,NA,NA,24.274276512949,-2.1585557299843,4.7931305989402,1.63404005390865,10.594315245478,86.6033755274262,NA,NA,NA,NA,NA
"101","BEL","Belgium",2011,2436.4,272.5,336110.2,19805.7,45.5,386.9,NA,NA,NA,NA,NA,-12.3092427296286,9.30605695948656,3.6267330975776,2.19184867575809,6.30841121495328,-45.3222159412097,NA,NA,NA,NA,NA
"102","BEL","Belgium",2012,3016.9,243.5,345068.6,19808.8,41.2,408.1,NA,NA,NA,NA,NA,23.8261369233295,-10.6422018348624,2.66531631589876,0.0156520597605666,-9.45054945054944,5.47945205479453,NA,NA,NA,NA,NA
"103","BEL","Belgium",2013,2676.2,226.3,350968.6,19557.1,42.9,395.7,NA,NA,NA,NA,NA,-11.2930491564188,-7.06365503080082,1.709804948929,-1.27064738903922,4.126213592233,-3.03847096299927,NA,NA,NA,NA,NA
"104","BEL","Belgium",2014,2570.5,281.7,360582.4,20237.9,48.7,432.6,NA,NA,NA,NA,NA,-3.94963007249084,24.4807777286787,2.73921940595257,3.48108870947126,13.5198135198135,9.32524639878697,NA,NA,NA,NA,NA
"105","BEL","Belgium",2015,2860.3,223.2,373301.6,21369.2,50.6,705.2,NA,NA,NA,NA,NA,11.274071192375,-20.7667731629393,3.52740455440974,5.59000686830155,3.90143737166324,63.0143319463708,NA,NA,NA,NA,NA
"106","BEL","Belgium",2016,2702.8,239.5,384032.7,21465.7,68,644.8,NA,NA,NA,NA,NA,-5.50641541097088,7.30286738351255,2.8746461306354,0.451584523519832,34.3873517786561,-8.56494611457744,NA,NA,NA,NA,NA
"107","BEL","Belgium",2017,2960,246.6,397034.3,22064.7,52.1,699.3,NA,NA,NA,NA,NA,9.5160574219328,2.96450939457202,3.38554503301411,2.79049832989374,-23.3823529411765,8.45223325062035,NA,NA,NA,NA,NA
"108","BEL","Belgium",2018,2774.3,244.6,410200.8,23052.8,47.4,904.7,NA,NA,NA,NA,NA,-6.27364864864864,-0.8110300081103,3.31621222650033,4.47819367587141,-9.021113243762,29.3722293722294,NA,NA,NA,NA,NA
"109","BEL","Belgium",2019,3207.2,281.8,427346.3,24135.6,47.8,1191.4,NA,NA,NA,NA,NA,15.6039361280323,15.2085036794767,4.17978219447646,4.69704330927262,0.843881856540081,31.6900630043108,NA,NA,NA,NA,NA
"110","BEL","Belgium",2020,3129.2,261.2,413620.9,22283,44.5,648.9,NA,NA,NA,NA,NA,-2.43202793714143,-7.31014904187368,-3.21177461931927,-7.6757984056746,-6.90376569037656,-45.5346650998825,NA,NA,NA,NA,NA
"111","BEL","Belgium",2021,3258.9,305.4,453019.9,24147.5,41.1,631.7,NA,NA,NA,NA,NA,4.14482934935448,16.9218989280245,9.52538907003974,8.36736525602477,-7.64044943820224,-2.65063954384342,NA,NA,NA,NA,NA
"112","BEL","Belgium",2022,3549.1,309.5,497016.1,27151.5,NA,NA,NA,NA,NA,NA,NA,8.90484519316333,1.34250163719713,9.71175879911676,12.4402112019878,NA,NA,NA,NA,NA,NA,NA
"113","BGR","Bulgaria",1995,117.596,20.288,1178.546,54.778,0.441,4.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","BGR","Bulgaria",1996,209.802,31.195,2006.421,111.336,0.788,9.7,NA,NA,NA,NA,NA,78.40912956223,53.7608438485804,70.2454549928471,103.249479718135,78.6848072562358,103.056311492569,NA,NA,NA,NA,NA
"115","BGR","Bulgaria",1997,3897.226,398.977,17384.687,1126.382,14.902,98.31,NA,NA,NA,NA,NA,1757.57333104546,1178.97740022439,766.45260391513,911.696127038873,1791.11675126904,913.505154639175,NA,NA,NA,NA,NA
"116","BGR","Bulgaria",1998,3548.705,514.353,23585.464,1443.903,13.32,125.681,NA,NA,NA,NA,NA,-8.9427967482512,28.9179576767583,35.6680393498025,28.189459703724,-10.6160246946719,27.8415217170176,NA,NA,NA,NA,NA
"117","BGR","Bulgaria",1999,3245.22,477.242,22213.215,1617.39,12.21,141.627,NA,NA,NA,NA,NA,-8.55199291008974,-7.21508380431337,-5.8181980223073,12.0151422914143,-8.33333333333333,12.6876775328013,NA,NA,NA,NA,NA
"118","BGR","Bulgaria",2000,3085.434,443.737,24655.486,2046.432,12.217,153.599,NA,NA,NA,NA,NA,-4.92373398413666,-7.02054722761199,10.9946759170161,26.5268117151707,0.0573300573300546,8.45319042273012,NA,NA,NA,NA,NA
"119","BGR","Bulgaria",2001,3285.597,455.112,27291.589,2546.146,12.6,132.944,NA,NA,NA,NA,NA,6.48735315680063,2.56345538010128,10.6917503066052,24.4187932948664,3.13497585331914,-13.4473531728722,NA,NA,NA,NA,NA
"120","BGR","Bulgaria",2002,3308.266,421.244,30312.883,2940.708,13.842,137.137,NA,NA,NA,NA,NA,0.689950715197265,-7.4416846842096,11.0704217332307,15.4964405026263,9.85714285714286,3.15395956192082,NA,NA,NA,NA,NA
"121","BGR","Bulgaria",2003,3332.448,475.899,31973.045,3091.54,13.39,92.772,NA,NA,NA,NA,NA,0.730956942398217,12.9746655145236,5.47675389371574,5.12910496383864,-3.26542407166594,-32.3508608180141,NA,NA,NA,NA,NA
"122","BGR","Bulgaria",2004,3482.409,614.596,35284.842,3238.648,13.628,122.362,NA,NA,NA,NA,NA,4.50002520669491,29.1442091704332,10.3580906979614,4.75840519611586,1.77744585511575,31.8953994739792,NA,NA,NA,NA,NA
