"Country","Industry","Industry_simple","Code_num","Code_type","Code_length","Aggregate_level","GVA_abbrev","Units","GVA_total","Currency_ISO","Metric","Metric_type","Year","Base_year","Effective_year_GDP","GDP_annual","GDP_perc_norm","Source1","Source1_info","Confidence1","Notes","Source2"
"Canada","Copper, nickel, lead and zinc ore mining","Mining","21223","NAICS",5,4,5764,1e+06,5.764e+09,"CAD","GDP","Constant",2019,"2017",2017,2.140641e+12,NA,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043406&pickMembers%5B0%5D=2.1&pickMembers%5B1%5D=3.1&cubeTimeFrame.startYear=2018&cubeTimeFrame.endYear=2022&referencePeriods=20180101%2C20220101","Gross domestic product (GDP) at basic prices, by industry, annual average, industry detail (x 1,000,000)1, 2 > Chained (2017) prices","High","Chained 2017 dollars vs. Constant 2017 prices?",NA
"Canada","Copper, nickel, lead and zinc ore mining","Mining","21223","NAICS",5,4,5702,1e+06,5.702e+09,"CAD","GDP","Constant",2020,"2017",2017,2.140641e+12,NA,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043406&pickMembers%5B0%5D=2.1&pickMembers%5B1%5D=3.1&cubeTimeFrame.startYear=2018&cubeTimeFrame.endYear=2022&referencePeriods=20180101%2C20220101","Gross domestic product (GDP) at basic prices, by industry, annual average, industry detail (x 1,000,000)1, 2 > Chained (2017) prices","High","Chained 2017 dollars vs. Constant 2017 prices?",NA
"Canada","Copper, nickel, lead and zinc ore mining","Mining","21223","NAICS",5,4,5289,1e+06,5.289e+09,"CAD","GDP","Constant",2021,"2017",2017,2.140641e+12,NA,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043406&pickMembers%5B0%5D=2.1&pickMembers%5B1%5D=3.1&cubeTimeFrame.startYear=2018&cubeTimeFrame.endYear=2022&referencePeriods=20180101%2C20220101","Gross domestic product (GDP) at basic prices, by industry, annual average, industry detail (x 1,000,000)1, 2 > Chained (2017) prices","High","Chained 2017 dollars vs. Constant 2017 prices?",NA
"Canada","Copper, nickel, lead and zinc ore mining","Mining","21223","NAICS",5,4,4769,1e+06,4.769e+09,"CAD","GDP","Constant",2022,"2017",2017,2.140641e+12,NA,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043406&pickMembers%5B0%5D=2.1&pickMembers%5B1%5D=3.1&cubeTimeFrame.startYear=2018&cubeTimeFrame.endYear=2022&referencePeriods=20180101%2C20220101","Gross domestic product (GDP) at basic prices, by industry, annual average, industry detail (x 1,000,000)1, 2 > Chained (2017) prices","High","Chained 2017 dollars vs. Constant 2017 prices?",NA
"Chile","Minería (Cobre + Resto)","Mining","B",NA,1,1,16.825,1e+12,1.6825e+13,"CLP","GVA","Current",2018,"Current",2018,189434867410000,NA,"https://si3.bcentral.cl/estadisticas/Principal1/enlaces/Informes/AnuariosCCNN/anuario_CCNN_2022.html","1.9.# Aggregate account of production of economic activities at current prices, year","Medium","Mining is an aggregate of copper + rest
UNITS: ""miles de milliones"" on the data, but Billion doesn't make sense; using Trillion after checking annual GDP contr of large industries",NA
"Chile","Minería (Cobre + Resto)","Mining","B",NA,1,1,16.13,1e+12,1.613e+13,"CLP","GVA","Current",2019,"Current",2019,195752228490000,NA,"https://si3.bcentral.cl/estadisticas/Principal1/enlaces/Informes/AnuariosCCNN/anuario_CCNN_2022.html","1.9.# Aggregate account of production of economic activities at current prices, year","Medium","Mining is an aggregate of copper + rest
UNITS: ""miles de milliones"" on the data, but Billion doesn't make sense; using Trillion after checking annual GDP contr of large industries",NA
"Chile","Minería (Cobre + Resto)","Mining","B",NA,1,1,23.43,1e+12,2.343e+13,"CLP","GVA","Current",2020,"Current",2020,201428894220000,NA,"https://si3.bcentral.cl/estadisticas/Principal1/enlaces/Informes/AnuariosCCNN/anuario_CCNN_2022.html","1.9.# Aggregate account of production of economic activities at current prices, year","Medium","Mining is an aggregate of copper + rest
UNITS: ""miles de milliones"" on the data, but Billion doesn't make sense; using Trillion after checking annual GDP contr of large industries",NA
"Chile","Minería (Cobre + Resto)","Mining","B",NA,1,1,34.501,1e+12,3.4501e+13,"CLP","GVA","Current",2021,"Current",2021,240371473140000,NA,"https://si3.bcentral.cl/estadisticas/Principal1/enlaces/Informes/AnuariosCCNN/anuario_CCNN_2022.html","1.9.# Aggregate account of production of economic activities at current prices, year","Medium","Mining is an aggregate of copper + rest
UNITS: ""miles de milliones"" on the data, but Billion doesn't make sense; using Trillion after checking annual GDP contr of large industries",NA
"Chile","Minería (Cobre + Resto)","Mining","B",NA,1,1,16.825,1e+12,1.6825e+13,"CLP","GVA","Constant",2018,"2017",2017,179314910110000,NA,"https://si3.bcentral.cl/estadisticas/Principal1/enlaces/Informes/AnuariosCCNN/anuario_CCNN_2022.html","1.9.# Aggregate account of the production of economic activities, volume at prices of the chained previous year, Year","Medium","Mining is an aggregate of copper + rest
UNITS: ""miles de milliones"" on the data, but Billion doesn't make sense; using Trillion after checking annual GDP contr of large industries",NA
"Chile","Minería (Cobre + Resto)","Mining","B",NA,1,1,16.206,1e+12,1.6206e+13,"CLP","GVA","Constant",2019,"2018",2018,189434867410000,NA,"https://si3.bcentral.cl/estadisticas/Principal1/enlaces/Informes/AnuariosCCNN/anuario_CCNN_2022.html","1.9.# Aggregate account of the production of economic activities, volume at prices of the chained previous year, Year","Medium","Mining is an aggregate of copper + rest
UNITS: ""miles de milliones"" on the data, but Billion doesn't make sense; using Trillion after checking annual GDP contr of large industries",NA
"Chile","Minería (Cobre + Resto)","Mining","B",NA,1,1,16.325,1e+12,1.6325e+13,"CLP","GVA","Constant",2020,"2019",2019,195752228490000,NA,"https://si3.bcentral.cl/estadisticas/Principal1/enlaces/Informes/AnuariosCCNN/anuario_CCNN_2022.html","1.9.# Aggregate account of the production of economic activities, volume at prices of the chained previous year, Year","Medium","Mining is an aggregate of copper + rest
UNITS: ""miles de milliones"" on the data, but Billion doesn't make sense; using Trillion after checking annual GDP contr of large industries",NA
"Chile","Minería (Cobre + Resto)","Mining","B",NA,1,1,16.07,1e+12,1.607e+13,"CLP","GVA","Constant",2021,"2020",2020,201428894220000,NA,"https://si3.bcentral.cl/estadisticas/Principal1/enlaces/Informes/AnuariosCCNN/anuario_CCNN_2022.html","1.9.# Aggregate account of the production of economic activities, volume at prices of the chained previous year, Year","Medium","Mining is an aggregate of copper + rest
UNITS: ""miles de milliones"" on the data, but Billion doesn't make sense; using Trillion after checking annual GDP contr of large industries",NA
"China","Mining and quarrying","Mining",NA,NA,1,1,NA,NA,0,NA,NA,"Current",2020,"Current",2020,101356700223100,NA,"https://data.un.org/Data.aspx?q=China+Hong+Kong+Special+Administrative+Region&d=SNAAMA&f=grID%3A201%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A156%2C344%2C446#SNAAMA",NA,"Low","?",NA
"Fiji","Mining and quarrying","Mining","B","ISIC",1,1,60.7,1e+06,60700000,"FJD","GDP","Constant",2019,"2014",2014,9167032441.77719,NA,"https://www.rbf.gov.fj/statistics/economic-and-financial-statistics/#1595821784520-f34abda0-8700","5.2-Gross-Domestic-Product-by-Sectors","Medium","Annual timeseries with future projections; interesting to see fishing stay fairly consisent but mining and quarrying to increase lots in 2024-25
2022 data is marked preliminary",NA
"Fiji","Mining and quarrying","Mining","B","ISIC",1,1,57.8,1e+06,57800000,"FJD","GDP","Constant",2020,"2014",2014,9167032441.77719,NA,"https://www.rbf.gov.fj/statistics/economic-and-financial-statistics/#1595821784520-f34abda0-8700","5.2-Gross-Domestic-Product-by-Sectors","Medium","Annual timeseries with future projections; interesting to see fishing stay fairly consisent but mining and quarrying to increase lots in 2024-25
2022 data is marked preliminary",NA
"Fiji","Mining and quarrying","Mining","B","ISIC",1,1,53.6,1e+06,53600000,"FJD","GDP","Constant",2021,"2014",2014,9167032441.77719,NA,"https://www.rbf.gov.fj/statistics/economic-and-financial-statistics/#1595821784520-f34abda0-8700","5.2-Gross-Domestic-Product-by-Sectors","Medium","Annual timeseries with future projections; interesting to see fishing stay fairly consisent but mining and quarrying to increase lots in 2024-25
2022 data is marked preliminary",NA
"Fiji","Mining and quarrying","Mining","B","ISIC",1,1,45.8,1e+06,45800000,"FJD","GDP","Constant",2022,"2014",2014,9167032441.77719,NA,"https://www.rbf.gov.fj/statistics/economic-and-financial-statistics/#1595821784520-f34abda0-8700","5.2-Gross-Domestic-Product-by-Sectors","Medium","Annual timeseries with future projections; interesting to see fishing stay fairly consisent but mining and quarrying to increase lots in 2024-25
2022 data is marked preliminary",NA
"Fiji","Mining and quarrying","Mining","B","ISIC",1,1,80.1,1e+06,80100000,"FJD","GDP","Current",2019,"Current",2019,11762059234.9612,NA,"https://www.rbf.gov.fj/statistics/economic-and-financial-statistics/#1595821784520-f34abda0-8700","5.2-Gross-Domestic-Product-by-Sectors","Medium","Annual timeseries with future projections; interesting to see fishing stay fairly consisent but mining and quarrying to increase lots in 2024-25
2022 data is marked preliminary",NA
"Fiji","Mining and quarrying","Mining","B","ISIC",1,1,104.7,1e+06,104700000,"FJD","GDP","Current",2020,"Current",2020,9613154937.34473,NA,"https://www.rbf.gov.fj/statistics/economic-and-financial-statistics/#1595821784520-f34abda0-8700","5.2-Gross-Domestic-Product-by-Sectors","Medium","Annual timeseries with future projections; interesting to see fishing stay fairly consisent but mining and quarrying to increase lots in 2024-25
2022 data is marked preliminary",NA
"Fiji","Mining and quarrying","Mining","B","ISIC",1,1,70.8,1e+06,70800000,"FJD","GDP","Current",2021,"Current",2021,8914140560.81574,NA,"https://www.rbf.gov.fj/statistics/economic-and-financial-statistics/#1595821784520-f34abda0-8700","5.2-Gross-Domestic-Product-by-Sectors","Medium","Annual timeseries with future projections; interesting to see fishing stay fairly consisent but mining and quarrying to increase lots in 2024-25
2022 data is marked preliminary",NA
"Fiji","Mining and quarrying","Mining","B","ISIC",1,1,60.1,1e+06,60100000,"FJD","GDP","Current",2022,"Current",2022,10962961832.4483,NA,"https://www.rbf.gov.fj/statistics/economic-and-financial-statistics/#1595821784520-f34abda0-8700","5.2-Gross-Domestic-Product-by-Sectors","Medium","Annual timeseries with future projections; interesting to see fishing stay fairly consisent but mining and quarrying to increase lots in 2024-25
2022 data is marked preliminary",NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,991,1e+06,9.91e+08,"EUR","GVA","Current",2018,"Current",2018,2.33462e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,860,1e+06,8.6e+08,"EUR","GVA","Current",2019,"Current",2019,2.39858e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,985,1e+06,9.85e+08,"EUR","GVA","Current",2020,"Current",2020,2.38038e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,1064,1e+06,1.064e+09,"EUR","GVA","Current",2021,"Current",2021,2.50923e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,1253,1e+06,1.253e+09,"EUR","GVA","Current",2022,"Current",2022,2.68645e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining of metal ores","Mining","7","ISIC",2,3,544,1e+06,5.44e+08,"EUR","GVA","Current",2018,"Current",2018,2.33462e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining of metal ores","Mining","7","ISIC",2,3,415,1e+06,4.15e+08,"EUR","GVA","Current",2019,"Current",2019,2.39858e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining of metal ores","Mining","7","ISIC",2,3,526,1e+06,5.26e+08,"EUR","GVA","Current",2020,"Current",2020,2.38038e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining of metal ores","Mining","7","ISIC",2,3,624,1e+06,6.24e+08,"EUR","GVA","Current",2021,"Current",2021,2.50923e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Other mining and quarrying","Mining","8","ISIC",2,5,380,1e+06,3.8e+08,"EUR","GVA","Current",2018,"Current",2018,2.33462e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Other mining and quarrying","Mining","8","ISIC",2,5,371,1e+06,3.71e+08,"EUR","GVA","Current",2019,"Current",2019,2.39858e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Other mining and quarrying","Mining","8","ISIC",2,5,372,1e+06,3.72e+08,"EUR","GVA","Current",2020,"Current",2020,2.38038e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Other mining and quarrying","Mining","8","ISIC",2,5,356,1e+06,3.56e+08,"EUR","GVA","Current",2021,"Current",2021,2.50923e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > Current prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,973,1e+06,9.73e+08,"EUR","GVA","Constant",2018,"2017",2017,2.26301e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,801,1e+06,8.01e+08,"EUR","GVA","Constant",2019,"2018",2018,2.33462e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,832,1e+06,8.32e+08,"EUR","GVA","Constant",2020,"2019",2019,2.39858e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,998,1e+06,9.98e+08,"EUR","GVA","Constant",2021,"2020",2020,2.38038e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Mining and quarrying","Mining","B","ISIC",1,1,1060,1e+06,1.06e+09,"EUR","GVA","Constant",2022,"2021",2021,2.50923e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Mining of metal ores","Mining","7","ISIC",2,3,505,1e+06,5.05e+08,"EUR","GVA","Constant",2018,"2017",2017,2.26301e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Mining of metal ores","Mining","7","ISIC",2,3,344,1e+06,3.44e+08,"EUR","GVA","Constant",2019,"2018",2018,2.33462e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Mining of metal ores","Mining","7","ISIC",2,3,460,1e+06,4.6e+08,"EUR","GVA","Constant",2020,"2019",2019,2.39858e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Mining of metal ores","Mining","7","ISIC",2,3,524,1e+06,5.24e+08,"EUR","GVA","Constant",2021,"2020",2020,2.38038e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Other mining and quarrying","Mining","8","ISIC",2,5,399,1e+06,3.99e+08,"EUR","GVA","Constant",2018,"2017",2017,2.26301e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Other mining and quarrying","Mining","8","ISIC",2,5,380,1e+06,3.8e+08,"EUR","GVA","Constant",2019,"2018",2018,2.33462e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Other mining and quarrying","Mining","8","ISIC",2,5,288,1e+06,2.88e+08,"EUR","GVA","Constant",2020,"2019",2019,2.39858e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"Finland","Other mining and quarrying","Mining","8","ISIC",2,5,398,1e+06,3.98e+08,"EUR","GVA","Constant",2021,"2020",2020,2.38038e+11,NA,"https://pxdata.stat.fi/PXWeb/pxweb/en/StatFin/StatFin__vtp/statfin_vtp_pxt_123h.px","123h -- Income and production by sector and industry, annually, 1975-2022* > At previous year's prices, millions of euro","High",NA,NA
"France","Mining and quarrying","Mining","B","ISIC",1,1,1.9,1e+09,1.9e+09,"EUR","GVA","Current",2018,"Current",2018,2.363306e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6201.xls","High",NA,NA
"France","Mining and quarrying","Mining","B","ISIC",1,1,1.9,1e+09,1.9e+09,"EUR","GVA","Current",2019,"Current",2019,2.437635e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6201.xls","High",NA,NA
"France","Mining and quarrying","Mining","B","ISIC",1,1,1.7,1e+09,1.7e+09,"EUR","GVA","Current",2020,"Current",2020,2.317832e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6201.xls","High",NA,NA
"France","Mining and quarrying","Mining","B","ISIC",1,1,1.7,1e+09,1.7e+09,"EUR","GVA","Current",2021,"Current",2021,2.502118e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6201.xls","High",NA,NA
"France","Mining and quarrying","Mining","B","ISIC",1,1,2,1e+09,2e+09,"EUR","GVA","Constant",2018,"2014",2014,2.149765e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6202.xls","High",NA,NA
"France","Mining and quarrying","Mining","B","ISIC",1,1,2,1e+09,2e+09,"EUR","GVA","Constant",2019,"2014",2014,2.149765e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6202.xls","High",NA,NA
"France","Mining and quarrying","Mining","B","ISIC",1,1,1.7,1e+09,1.7e+09,"EUR","GVA","Constant",2020,"2014",2014,2.149765e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6202.xls","High",NA,NA
"France","Mining and quarrying","Mining","B","ISIC",1,1,1.8,1e+09,1.8e+09,"EUR","GVA","Constant",2021,"2014",2014,2.149765e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6202.xls","High",NA,NA
"France","Extraction of crude petroleum and natural gas","Mining","6","ISIC",2,2,0.2,1e+09,2e+08,"EUR","GVA","Constant",2017,"2014",2014,2.149765e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6202.xls","High",NA,NA
"France","Extraction of crude petroleum and natural gas","Mining","6","ISIC",2,2,0.2,1e+09,2e+08,"EUR","GVA","Constant",2018,"2014",2014,2.149765e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6202.xls","High",NA,NA
"France","Extraction of crude petroleum and natural gas","Mining","6","ISIC",2,2,0.2,1e+09,2e+08,"EUR","GVA","Constant",2019,"2014",2014,2.149765e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6202.xls","High",NA,NA
"France","Extraction of crude petroleum and natural gas","Mining","6","ISIC",2,2,0.2,1e+09,2e+08,"EUR","GVA","Constant",2020,"2014",2014,2.149765e+12,NA,"https://www.insee.fr/en/statistiques/6439409?sommaire=6439453","t_6202.xls","High",NA,NA
"Germany","Mining and quarrying","Mining","B","ISIC",1,1,4577,1e+06,4.577e+09,"EUR","GVA","Current",2019,"Current",2019,3.47411e+12,NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","At current prices (bn EUR)","High","Unsure about values - huge variation
Feb 6th - changed billion to million to check adjustment",NA
"Germany","Mining and quarrying","Mining","B","ISIC",1,1,4371,1e+06,4.371e+09,"EUR","GVA","Current",2020,"Current",2020,3.40373e+12,NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","At current prices (bn EUR)","High","Unsure about values - huge variation
Feb 6th - changed billion to million to check adjustment",NA
"Germany","Mining and quarrying","Mining","B","ISIC",1,1,4923,1e+06,4.923e+09,"EUR","GVA","Current",2021,"Current",2021,3.61745e+12,NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","At current prices (bn EUR)","High","Unsure about values - huge variation
Feb 6th - changed billion to million to check adjustment",NA
"Germany","Mining and quarrying","Mining","B","ISIC",1,1,9190,1e+06,9.19e+09,"EUR","GVA","Current",2022,"Current",2022,3.87681e+12,NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","At current prices (bn EUR)","High","Unsure about values - huge variation
Feb 6th - changed billion to million to check adjustment",NA
"Germany","Mining and quarrying","Mining","B","ISIC",1,1,97780,1e+06,9.778e+10,"EUR","GVA","Constant",2019,"2015",2015,3.02618e+12,NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Price-adjusted, chain index (2015=100)","High","Unsure about values - huge variation
Feb 6th - changed billion to million to check adjustment",NA
"Germany","Mining and quarrying","Mining","B","ISIC",1,1,102670,1e+06,1.0267e+11,"EUR","GVA","Constant",2020,"2015",2015,3.02618e+12,NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Price-adjusted, chain index (2015=100)","High","Unsure about values - huge variation
Feb 6th - changed billion to million to check adjustment",NA
"Germany","Mining and quarrying","Mining","B","ISIC",1,1,103230,1e+06,1.0323e+11,"EUR","GVA","Constant",2021,"2015",2015,3.02618e+12,NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Price-adjusted, chain index (2015=100)","High","Unsure about values - huge variation
Feb 6th - changed billion to million to check adjustment",NA
"Germany","Mining and quarrying","Mining","B","ISIC",1,1,97050,1e+06,9.705e+10,"EUR","GVA","Constant",2022,"2015",2015,3.02618e+12,NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Price-adjusted, chain index (2015=100)","High","Unsure about values - huge variation
Feb 6th - changed billion to million to check adjustment",NA
"India","Mining and quarrying","Mining","2","NIC",1,1,329612,1e+07,3.29612e+12,"INR","GVA","Constant",2018,"2012",2012,99440131062000,NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2022","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Mining and quarrying","Mining","2","NIC",1,1,326815,1e+07,3.26815e+12,"INR","GVA","Constant",2019,"2012",2012,99440131062000,NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2023","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
